Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Double Defender	ORCS	DoubleDefender	Continuous Spell					C		Once per turn, when an opponent's monster declares an attack while you control 2 or more face-up Defense Position monsters: You can target the attacking monster; negate that attack.
Galaxy Storm	ORCS	GalaxyStorm	Quick-Play Spell					C		Target 1 face-up Xyz Monster on the field that has no Xyz Material; destroy that target.
Armor Ninjitsu Art of Alchemy	ORCS	ArmorNinjitsuArtofAlchemy	Normal Spell					S		If you control a "Ninjitsu Art" card: Destroy all face-up "Ninjitsu Art" cards you control, then draw 2 cards.
Star Light, Star Bright	ORCS	StarLightStarBright	Normal Spell					C		Target 1 face-up monster you control; all face-up monsters you currently control with an ATK or DEF equal to that monster's become the same Level as that monster, until the End Phase.
Armor Blast	ORCS	ArmorBlast	Normal Spell					S		Target 1 face-up "Inzektor" card you control and 2 face-up cards your opponent controls; destroy them.
Inzektor Sword - Zektkaliber	ORCS	InzektorSwordZektkaliber	Equip Spell					U		Equip only to an "Inzektor" monster. It gains 800 ATK and DEF. When this face-up card on the field is sent to the Graveyard: Target 1 "Inzektor" monster in your Graveyard; add that target to your hand.
Weights & Zenmaisures	ORCS	WeightsZenmaisures	Normal Spell					R		Target 2 face-up "Wind-Up" monsters you control with different Levels; your opponent chooses 1 of them, and the Level of the other monster becomes the same as the chosen monster’s, until the End Phase. Then, if your opponent chose the monster with a lower Level, you can draw 1 card.
Primordial Soup	ORCS	PrimordialSoup	Continuous Spell					C		Once per turn, during your Main Phase: You can shuffle up to 2 "Evolsaur" monsters from your hand into the Deck, then draw the same number of cards. You can only control 1 face-up "Primordial Soup".
Evo-Force	ORCS	EvoForce	Normal Spell					S		Tribute 1 "Evoltile" monster; Special Summon 1 "Evolsaur" monster from your Deck. It is treated as if it was Special Summoned by the effect of an "Evoltile" monster.
Dark Mambele	ORCS	DarkMambele	Normal Spell					C		If you control 3 or more DARK monsters: Target 1 face-up card on the field; banish that target.
Creeping Darkness	ORCS	CreepingDarkness	Normal Spell					S		Banish 2 DARK monsters from your Graveyard; add 1 Level 4 DARK monster from your Deck to your hand.
Shrine of Mist Valley	ORCS	ShrineofMistValley	Field Spell					R		Once per turn, when a WIND monster(s) is destroyed by a card effect and sent to the Graveyard (except during the Damage Step): You can Special Summon 1 Level 3 or lower WIND monster from your hand or Deck, but its effects are negated.
Xyz Burst	ORCS	XyzBurst	Normal Spell					C		If you control a Rank 6 or higher Xyz Monster: Destroy all Set cards your opponent controls.
Galaxy Wave	ORCS	GalaxyWave	Continuous Spell					C		Each time you Xyz Summon: Inflict 500 damage to your opponent.
Dicephoon	ORCS	Dicephoon	Quick-Play Spell					C		Roll a six-sided die. If the result is 2, 3 or 4, destroy 1 Spell/Trap Card on the field. If it is 5, destroy 2 Spell/Trap Cards on the field. If it is 1 or 6, you take 1000 damage.
Counterforce	ORCS	Counterforce	Normal Trap					C		When a monster's attack is negated that targeted a face-up Attack Position monster: Inflict damage to your opponent equal to the difference in ATK between the 2 monsters.
Gagagaguard	ORCS	Gagagaguard	Normal Trap					R		If you control 2 or more face-up "Gagaga" monsters: This turn, monsters you control cannot be destroyed by battle or card effects.
Xyz Reflect	ORCS	XyzReflect	Normal Trap					U		When a Spell Card, Trap Card, or Effect Monster's effect is activated that targets a face-up Xyz Monster(s) on the field: Negate the activation and destroy it, then inflict 800 damage to your opponent.
Splash Capture	ORCS	SplashCapture	Normal Trap					C		When your opponent Xyz Summons: Banish 2 Fish-Type monsters from your Graveyard to target that face-up Xyz Monster; take control of that target.
Armor Ninjitsu Art of Freezing	ORCS	ArmorNinjitsuArtofFreezing	Continuous Trap					C		When an opponent's monster declares an attack, if you control a face-up "Ninja" monster: You can flip this card face-up; negate that attack, and end the Battle Phase. Once this card is face-up on the field, monsters your opponent controls cannot change their Battle Positions while you control a face-up "Ninja" monster(s).
Armor Ninjitsu Art of Rust Mist	ORCS	ArmorNinjitsuArtofRustMist	Continuous Trap					S		When a monster(s) is Special Summoned to your opponent's side of the field, if you control a face-up "Ninja" monster: Halve the ATK of that Special Summoned monster(s).
Inzektor Orb	ORCS	InzektorOrb	Normal Trap					R		Target 1 face-up "Inzektor" monster you control; equip this card to that target. It gains 500 ATK and DEF. When exactly 1 "Inzektor" monster you control is targeted by a card effect (except during the Damage Step): You can send this Equip card to the Graveyard; negate that effect.
Variable Form	ORCS	VariableForm	Continuous Trap					C		Once per turn, you can activate 1 of these effects: *Target 2 face-up "Inzektor" monsters you control; equip one to the other. *Target 1 "Inzektor" monster you control that is an Equip Card; Special Summon that target in face-up Defense Position.
Zenmailstrom	ORCS	Zenmailstrom	Normal Trap					C		Tribute 1 "Wind-Up" monster with 1500 or more ATK; Special Summon 1 "Wind-Up" monster from your hand, then you can Special Summon 1 "Wind-Up" monster from your Deck with the same ATK as the monster Special Summoned by this effect.
Degen-Force	ORCS	DegenForce	Normal Trap					C		Tribute 1 Level 4 or higher Dinosaur-Type monster; Special Summon 2 Level 3 or lower Reptile-Type monsters from your hand and/or Graveyard.
Evo-Branch	ORCS	EvoBranch	Normal Trap					C		Target 1 face-up Reptile-Type monster you control; destroy it and Special Summon 1 "Evoltile" monster in face-down Defense Position from your Deck.
Ninjitsu Art of Super-Transformation	ORCS	NinjitsuArtofSuperTransformation	Continuous Trap					S		Target 1 face-up "Ninja" monster you control and 1 face-up monster your opponent controls; send them to the Graveyard, then Special Summon to your side of the field 1 Dragon, Dinosaur, or Sea Serpent-Type monster from your Deck whose Level is less than or equal to the combined Levels of the sent monster(s). When this card leaves the field, banish that monster.
Xyz Reborn	ORCS	XyzReborn	Normal Trap					ScR		Target 1 Xyz Monster in your Graveyard; Special Summon it and attach this card to that it as an Xyz Material.
Over Capacity	ORCS	OverCapacity	Normal Trap					R		When your opponent Special Summons a monster: Banish all face-up Level 2 or lower monsters on the field.
The Huge Revolution is Over	ORCS	TheHugeRevolutionisOver	Counter Trap					C		When a Spell Card, Trap Card, or Effect Monster's effect is activated that destroys 2 or more cards on the field: Negate the activation and banish it.
Royal Prison	ORCS	RoyalPrison	Continuous Trap					R		Monsters cannot be Special Summoned from the Graveyard.
Sealing Ceremony of Katon	ORCS	SealingCeremonyofKaton	Continuous Trap					C		Once per turn: You can banish 1 FIRE monster from your Graveyard to target 1 card in your opponent's Graveyard; banish that target.
Inzektor Hopper	ORCS	InzektorHopper	Insect/Effect	Dark	4	1700	1400	R		Once per turn: You can equip 1 "Inzektor" monster from your hand or Graveyard to this card. While this card is equipped to a monster, that monster's Level is increased by 4. While this card is equipped to a monster: You can send this Equip Card to the Graveyard; the monster it was equipped to can attack your opponent directly this turn. Other monsters cannot attack the turn you activate this effect.
Wind-Up Shark	ORCS	WindUpShark	Fish/Effect	Water	4	1500	1300	S		When a "Wind-Up" monster is Normal or Special Summoned to your side of the field: You can Special Summon this card from your hand. Once per turn: You can activate 1 of these effects. *Increase this card's Level by 1, until the End Phase. *Reduce this card's Level by 1, until the End Phase.
Evoltile Najasho	ORCS	EvoltileNajasho	Reptile/Effect	Fire	2	100	2000	S		If this card on the field is Tributed: You can Special Summon 1 "Evolsaur" monster from your Deck.
White Dragon Ninja	ORCS	WhiteDragonNinja	Dragon/Effect	Light	7	2100	1200	ScR		Cannot be Special Summoned, except with a "Ninjitsu Art" card's effect. Spell/Trap Cards you control cannot be destroyed by card effects.
Interplanetarypurplythorny Dragon	ORCS	InterplanetarypurplythornyDragon	Dragon/Effect	Dark	5	2200	1100	C		If a monster you control is destroyed by battle or by card effect and sent to the Graveyard: You can Special Summon this card from your hand.
Tour Bus from the Underworld	ORCS	TourBusfromtheUnderworld	Fiend/Effect	Dark	3	1000	1000	ScR		When this card is sent to the Graveyard: Target 1 monster in either player’s Graveyard, except "Tour Bus From the Underworld"; shuffle that target into the Deck.
Photon Trident	ORCS	PhotonTrident	Quick-Play Spell					C		Target 1 face-up "Photon" monster you control; until the End Phase, it gains 700 ATK, and if it attacks a Defense Position monster, inflict piercing Battle Damage to your opponent. When it inflicts Battle Damage to your opponent this turn: You can target 1 Spell/Trap Card on the field; destroy that target.
Evo-Instant	ORCS	EvoInstant	Normal Trap					R		Tribute 1 Reptile-Type monster; Special Summon 1 "Evolsaur" monster from your Deck.
Ninjitsu Art of Duplication	ORCS	NinjitsuArtofDuplication	Continuous Trap					R		Tribute 1 "Ninja" monster; Special Summon any number of "Ninja" monsters from your Deck, in face-up Attack Position or face-down Defense Position, with combined Levels less than or equal to the Level of the Tributed monster. When this card leaves the field: Destroy those monsters.
White Night Queen	ORCS	WhiteNightQueen	Fairy/Effect	Light	7	2100	800	R		Cannot be Special Summoned. Once per turn: You can target 1 Set card; destroy that target.
Danipon	ORCS	Danipon	Insect/Effect	Earth	2	600	600	C		When this card is destroyed by battle and sent to the Graveyard: You can add 1 Insect-Type monster with 1000 DEF or less from your Deck to your hand.
Sweet Corn	ORCS	SweetCorn	Plant/Effect	Earth	2	0	0	C		Once per turn, during your Main Phase 2: You can pay 500 Life Points; Special Summon 1 "Maize Token" (Plant-Type/EARTH/Level 1/ATK 0/DEF 0).
Vampire Koala	ORCS	VampireKoala	Beast/Effect	Earth	4	1800	1500	C		When this card inflicts Battle Damage to your opponent by battle with a monster: Gain Life Points equal to the Battle Damage inflicted.
Koalo-Koala	ORCS	KoaloKoala	Beast/Fusion/Effect	Earth	6	2800	200	C		"Sea Koala" + "Tree Otter". You can send 1 Beast-Type monster from your hand to the Graveyard to target 1 monster your opponent controls; destroy it.
Dark Diviner	ORCS	DarkDiviner	Fiend/Synchro/Effect	Dark	4	2000	1000	S		1 DARK Tuner + 1 non-Tuner Insect-Type monster. This card cannot be destroyed by battle. When this card declares an attack, if the ATK of the attack target is higher than this card: The ATK of the attack target becomes equal to this face-up card's current ATK. This change lasts until the end of the Battle Phase. When this card destroys an opponent's monster by battle and sends it to the Graveyard: Send the top 3 cards of your opponent's Deck to the Graveyard.
Dark Flattop	ORCS	DarkFlattop	Machine/Synchro/Effect	Dark	8	0	3000	R		1 DARK Tuner + 1 or more non-Tuner Machine-Type monsters. Once per turn: You can target 1 "Reactor" monster or "Flying Fortress SKY FIRE" in your Graveyard; Special Summon that target, ignoring its Summoning conditions. If this card is destroyed and sent to the Graveyard: You can Special Summon 1 Level 5 or lower Machine-Type monster from your hand.
Driven Daredevil	ORCS	DrivenDaredevil	Warrior/Synchro/Effect	Earth	7	2400	2100	ScR		1 Warrior-Type Tuner + 1 or more non-Tuner Warrior-Type monsters. This card cannot be destroyed by battle when attacked by a monster with higher ATK. After damage calculation, if this card was attacked by a monster with higher ATK: Destroy the opponent's monster it battled.
Wind-Up Arsenal Zenmaioh	ORCS	WindUpArsenalZenmaioh	Machine/Xyz/Effect	Wind	*5	2600	1900	ScR		2 Level 5 monsters. Once per turn: You can detach 1 Xyz Material from this card to target 2 Set cards on the field; destroy them.
M-X-Saber Invoker	ORCS	MXSaberInvoker	Warrior/Xyz/Effect	Earth	*3	1600	500	ScR		2 Level 3 monsters. Once per turn: You can detach 1 Xyz Material from this card; Special Summon 1 Level 4 EARTH Warrior or Beast-Warrior-Type monster from your Deck, in face-up Defense Position. Destroy it during the End Phase.
