Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Elemental Hero Absolute Zero	YG04	ElementalHeroAbsoluteZero	Warrior/Fusion/Effect	Water	8	2500	2000			1 "Elemental Hero", "Destiny Hero" or "Evil Hero" monster + 1 WATER monster. This monster cannot be Special Summoned except by Fusion Summon. This card gains 500 ATK for each WATER monster on the field other than "Elemental Hero Absolute Zero". When this card is removed from the field, destroy all monsters your opponent controls.
Elemental Hero The Shining	YG06	ElementalHeroTheShining	Warrior/Fusion/Effect	Light	8	2600	2100			1 "Elemental Hero" monster + 1 LIGHT monster. This card cannot be Special Summoned except by Fusion Summon. This card gains 300 ATK for each of your removed from play "Elemental Hero" monsters. When this card is sent from the field to the Graveyard, you can select up to 2 of your removed from play "Elemental Hero" monsters, and add them to your hand.
Blizzard Princess	YG07	BlizzardPrincess	Spellcaster/Effect	Water	8	2800	2100			You can Tribute Summon this card in face-up Attack Position by Tributing 1 Spellcaster-Type monster. During the turn this card is Normal Summoned, your opponent cannot activate Spell or Trap Cards.
Barbaroid, the Ultimate Battle Machine	YG08	BarbaroidtheUltimateBattleMachine	Machine/Fusion/Effect	Earth	12	4000	4000			5 Machine-Type "roid" monsters. This card can attack twice during each Battle Phase. This card cannot attack your opponent directly. After damage calculation, if this card attacked an opponent's monster: Negate the effect(s) of that monster (including in the Graveyard). If this card destroys an opponent's monster by battle: Inflict 1000 damage to your opponent.
Junk Gardna 	YMP1	JunkGardna	Warrior/Synchro/Effect	Earth	6	1400	2600			Junk Synchron + 1 or more non-Tuner monsters. Once per turn, you can select 1 monster your opponent controls, and change its battle position. This effect can be activated during either player's turn. If this card is sent from the field to the Graveyard, you can select 1 monster on the field and change its battle position.
Malefic Blue-Eyes White Dragon 	YMP1	MaleficBlueEyesWhiteDragon1	Dragon/Effect	Dark	8	3000	2500			This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 1 "Blue-Eyes White Dragon" from your Deck. There can only be 1 face-up "Malefic" monster on the field. Other monsters you control cannot declare an attack. If there is no face-up Field Spell Card on the field, destroy this card.
Malefic Claw Stream 	YMP1	MaleficClawStream	Normal Trap							Activate only if you control a face-up "Malefic" monster. Select 1 monster your opponent controls, and destroy it.
Malefic Cyber End Dragon 	YMP1	MaleficCyberEndDragon1	Machine/Effect	Dark	10	4000	2800			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 1 "Cyber End Dragon" from your Extra Deck. There can only be 1 face-up "Malefic" monster on the field. Other monsters you control cannot declare an attack. If there is no face-up Field Spell Card on the field, destroy this card.
Malefic Paradox Dragon 	YMP1	MaleficParadoxDragon1	Dragon/Synchro/Effect	Dark	10	4000	4000			Malefic Parallel Gear + 1 non-Tuner "Malefic" monster. When this card is Synchro Summoned, you can select 1 Synchro Monster in either player's Graveyard, and Special Summon it. There can only be 1 face-up "Malefic Paradox Dragon" on the field. If "Malefic World" is not face-up on the field, destroy this card.
Malefic Parallel Gear	YMP1	MaleficParallelGear	Machine/Tuner	Dark	2	0	0			When using this card as a Synchro Material Monster, the other Synchro Material Monster is 1 "Malefic" monster in your hand.
Malefic Rainbow Dragon 	YMP1	MaleficRainbowDragon	Dragon/Effect	Dark	10	4000	0			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned, except by removing from play 1 "Rainbow Dragon" from your hand or Deck. There can only be 1 face-up "Malefic" monster on the field. Other monsters you control cannot declare an attack. If there is no face-up Field Spell Card on the field, destroy this card.
Malefic Red-Eyes B. Dragon 	YMP1	MaleficRedEyesBDragon	Dragon/Effect	Dark	7	2400	2000			This card cannot be Normal Summoned or Set. This card can only be Special Summoned, by removing from play 1 "Red-Eyes B. Dragon" from your Deck. There can only be 1 face-up "Malefic" monster on the field. Other monsters you control cannot declare an attack. If there is no face-up Field Spell Card on the field, destroy this card.
Malefic World 	YMP1	MaleficWorld	Field Spell							While this card is face-up on the field, you can activate this effect instead of conducting a normal draw during your Draw Phase. Choose 3 "Malefic" cards from your Deck and have your opponent pick 1 of them at random to add to your hand. Shuffle the rest back into your Deck.
Alector, Sovereign of Birds	YR05	AlectorSovereignofBirds	Winged Beast/Effect	Wind	6	2400	2000			If your opponent controls 2 or more face-up monsters of the same Attribute, you can Special Summon this card from your hand. Once per turn, you can select 1 face-up card on the field. Its effect(s) is negated during that turn. There can only be 1 face-up "Alector, Sovereign of Birds" on the field.
Blustering Winds	YS11	BlusteringWinds	Normal Spell							Target 1 face-up monster you control; it gains 1000 ATK and DEF until your next Standby Phase.
Feedback Warrior	YS11	FeedbackWarrior	Warrior/Effect	Earth	3	800	700			When this card is Normal or Special Summoned: You can target 1 face-up monster you control; it becomes Level 3.
Gachi Gachi Gantetsu	YS11	GachiGachiGantetsu	Rock/Xyz/Effect	Earth	*2	500	1800			2 Level 2 monsters. If this face-up card would be destroyed, you can detach 1 Xyz Material from this card instead. Face-up monsters you control gain 200 ATK and DEF for each Xyz Material attached to this card.
Ganbara Knight	YS11	GanbaraKnight	Warrior/Effect	Light	4	0	1800			When this face-up Attack Position card is targeted for an attack: You can change it to Defense Position.
Grenosaurus	YS11	Grenosaurus	Dinosaur/Xyz/Effect	Fire	*3	2000	1900			2 Level 3 monsters. When this card destroys an opponent's monster by battle and sends it to the Graveyard: You can detach 1 Xyz Material from this card; inflict 1000 damage to your opponent.
Harmonic Waves	YS11	HarmonicWaves	Normal Spell							Target 1 face-up monster on the field; it becomes Level 4 until the End Phase.
Key Man the Key Warrior	YS11	KeyMantheKeyWarrior	Warrior/Effect	Earth	2	1000	500			Once per turn, during your Main Phase: You can make this card Level 3 until the End Phase.
Number 39: Utopia	YS11	Number39Utopia	Warrior/Xyz/Effect	Light	*4	2500	2000			2 Level 4 monsters. When a monster declares an attack: You can detach 1 Xyz Material from this card; negate the attack. When this card is targeted for an attack, while it has no Xyz Materials: Destroy this card.
Reinforced Space	YS11	ReinforcedSpace	Normal Trap							Each face-up Xyz Monster you control gains 300 ATK for each Xyz Material attached to it, until the End Phase.
Shine Knight	YS11	ShineKnight	Warrior/Effect	Light	3	400	1900			This card is Level 4 while in face-up Defense Position.
Speed Bird	YS11	SpeedBird	Winged Beast/Effect	Wind	4	1200	1000			When this card is destroyed by battle and sent to the Graveyard: You can target 2 Level 2 monsters in your Graveyard; Special Summon them, but their effects are negated.
Tenshin	YS11	Tenshin	Fairy/Effect	Light	2	800	100			This card gains 400 ATK for each face-up Level 2 monster you control.
Xyz Effect	YS11	XyzEffect	Normal Trap							When you Xyz Summon a monster: You can target 1 card on the field; destroy it.
Xyz Energy	YS11	XyzEnergy	Normal Spell							Detach 1 Xyz Material you control to target 1 face-up monster your opponent controls; destroy that target.
Zubaba Knight	YS11	ZubabaKnight	Warrior/Effect	Earth	3	1600	900			If this card attacks a face-up Defense Position monster: Destroy that monster at the start of the Damage Step (without damage calculation).
Black Pendant	YSD	BlackPendant	Equip Spell							The equipped monster gains 500 ATK. When this card is sent from the field to the Graveyard, inflict 500 damage to your opponent.
Dark Factory of Mass Production	YSD	DarkFactoryofMassProduction	Normal Spell							Select 2 Normal Monsters from your Graveyard and add them to your hand.
Gaia Power	YSD	GaiaPower	Field Spell							Increase the ATK of all EARTH monsters by 500 points and decrease their DEF by 400 points.
Princess of Tsurugi	YSD	PrincessofTsurugi	Warrior/Effect	Wind	3	900	700			FLIP: Inflicts 500 points of Direct Damage to your opponent's Life Points for each Spell and Trap card your opponent has on the Field.
Ready for Intercepting	YSD	ReadyforIntercepting	Normal Trap							Flip 1 face-up Warrior or Spellcaster-Type monster on the field into face-down Defense Position.
Red Medicine	YSD	RedMedicine	Normal Spell							Gain 500 Life Points.
Spirit Caller	YSD	SpiritCaller	Spellcaster/Effect	Light	3	1000	1000			FLIP: You can Special Summon 1 Level 3 or lower Normal Monster from your Graveyard to your side of the field.
Little-Winguard	YSDJ	LittleWinguard	Warrior/Effect	Wind	4	1400	1800			You can change the battle position of this card once per turn during your End Phase.
Lucky Iron Axe	YSDJ	LuckyIronAxe	Equip Spell							The equipped monster gains 500 ATK. When this face-up card is destroyed and sent to the Graveyard by a card effect that your opponent controls, draw 1 card.
Poison Mummy	YSDJ	PoisonMummy	Zombie/Effect	Earth	4	1000	1800			FLIP: Inflict 500 damage to your opponent.
Shadowslayer	YSDJ	Shadowslayer	Fiend/Effect	Dark	4	1400	200			If all monsters your opponent controls are in Defense Position, this card can attack your opponent directly.
A Feather of the Phoenix	YSDS	AFeatherofthePhoenix	Normal Spell							Discard 1 card. Select 1 card from your Graveyard and return it to the top of your Deck.
Acrobat Monkey	YSDS	AcrobatMonkey	Machine	Earth	3	1000	1800			An autonomous monkey type robot which was developed with cutting-edge technology. It moves very acrobatically.
Ambulanceroid	YSDS	Ambulanceroid	Machine/Effect	Earth	3	300	1200			When a "roid" monster is added from your Graveyard to your hand, you can Special Summon that monster.
Archfiend Soldier	YSDS	ArchfiendSoldier	Fiend	Dark	4	1900	1500			An expert at battle who belongs to a crack diabolical unit. He's famous because he always gets the job done.
Book of Moon	YSDS	BookofMoon	Quick-Play Spell						A1/T1	Flip 1 face-up monster on the field into face-down Defense Position.
Chiron the Mage	YSDS	ChirontheMage	Beast-Warrior/Effect	Earth	4	1800	1000			Once per turn, you can discard 1 Spell Card from your hand to destroy 1 Spell or Trap Card your opponent controls.
Dark Blade	YSDS	DarkBlade	Warrior	Dark	4	1800	1500			They say he is a dragon manipulating warrior from the dark world. His attack is tremendous, using his great swords with vicious power.
Dekoichi the Battlechanted Locomotive	YSDS	DekoichitheBattlechantedLocomotive	Machine/Effect	Dark	4	1400	1000			FLIP: Draw 1 card. For each face-up "Bokoichi, the Freightening Car" you control, draw an additional card.
Expressroid	YSDS	Expressroid	Machine/Effect	Earth	4	400	1600			When you Summon this card, you can add 2 "roid" monsters from your Graveyard to your hand, except "Expressroid".
Gyroid	YSDS	Gyroid	Machine/Effect	Wind	3	1000	1000			Once per turn, if this card would be destroyed by battle, it is not destroyed. (Damage calculation is applied normally).
Rising Energy	YSDS	RisingEnergy	Normal Trap							Discard 1 card. Target face-up monster gains 1500 ATK until the end of this turn.
Robotic Knight	YSDS	RoboticKnight	Machine	Fire	4	1600	1800			The Commander of Machine-Types, he serves the Machine King. He is famous for the way he controls his troops.
Zure, Knight of Dark World	YSDS	ZureKnightofDarkWorld	Fiend	Dark	4	1800	1500			The name of this illustrious knight is known by all residents of Dark World. He never oppresses the commoners.
A Major Upset	ANPR	amajorupset	Normal Trap							Activate by Tributing 1 face-up Attack Position level 2 or lower monster you control. Return all face-up level 7 or higher monsters on the field that were Special Summoned to their respective hands.
Advance Draw	ANPR	advancedraw	Normal Spell							Tribute 1 face-up Level 8 or higher monster you control. Draw 2 cards.
Aegis of the Ocean Dragon Lord	ANPR	aegisoftheoceandragonlord	Normal Trap							Until the End Phase of this turn, all face-up level 3 or lower WATER monsters you control cannot be destroyed by battle or by card effects.
Ancient Crimson Ape	ANPR	ancientcrimsonape	Beast/Effect	Light	7	2600	1800			When a monster you control is destroyed and sent to the Graveyard, gain 1000 Life Points.
Ancient Fairy Dragon	ANPR	ancientfairydragon	Dragon/Synchro/Effect	Light	7	2100	3000			1 Tuner + 1 or more non-Tuner monsters. Once per turn, you can Special Summon 1 Level 4 or lower monster from your hand. You cannot conduct your Battle Phase the turn you activate this effect. Once per turn, you can destroy a Field Spell Card. If you do, gain 1000 Life Points, and you can add 1 Field Spell Card from your Deck to your hand.
Ancient Forest	ANPR	ancientforest	Field Spell							When this card is activated, if there are any Defense Position monsters on the field, change them to face-up Attack Position. Flip Effects are not activated at this time. Also, if a monster attacks, it is destroyed at the end of the Battle Phase.
