Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Icarus Attack	DR04	IcarusAttack	Normal Trap							By Tributing 1 Winged Beast-Type monster on your side of the field, destroy 2 cards on the field.
Indomitable Fighter Lei Lei	DR04	IndomitableFighterLeiLei	Beast-Warrior/Effect	Earth	4	2300	0			If this card attacks, it is changed to Defense Position at the end of the Battle Phase. This card's battle position cannot be changed until the end of your next turn, except with a card effect.
Infernal Incinerator	DR04	InfernalIncinerator	Fiend/Effect	Fire	6	2800	1800			This card can only be Normal Summoned or Set by discarding all card(s) in your hand to the Graveyard except this card, as well as Tributing 1 card with ATK 2000 or higher from your side of the field. Increase the ATK of this monster by 200 points for each monster on your opponent's side of the field. Decrease the ATK of this card by 500 points for each monster on your side of the field, except this card.
Jetroid	DR04	Jetroid1	Machine/Effect	Wind	4	1200	1800			At the time this card is selected as an attack target by an opponent's monster, you can activate Trap Card(s) from your hand.
Karma Cut	DR04	KarmaCut	Normal Trap							Discard 1 card from your hand. Remove from play 1 face-up monster on your opponent's side of the field. If there is a card(s) in your opponent's Graveyard with the same name as the removed monster, also remove from play that card(s).
Layard the Liberator	DR04	LayardtheLiberator	Fairy/Effect	Light	4	1400	1500			While this card is face-up on the field, add 2 of your removed from play Fairy-Type monsters to your hand each time a Counter Trap Card is activated.
Level Limit - Area A	DR04	LevelLimitAreaA	Continuous Trap							All face-up Level 3 or lower monsters on the field are changed to Attack Position and remain in Attack Position while this card is active.
Life Equalizer	DR04	LifeEqualizer	Normal Trap							Activate only when the difference between both players' Life Points is 8000 or more. Both players' Life Points become 3000.
Magical Explosion	DR04	MagicalExplosion	Normal Trap						A1/T1	Activate only when you have no cards in your hand. Inflict 200 damage to your opponent for each Spell Card in your Graveyard.
Majestic Mech - Goryu	DR04	MajesticMechGoryu	Fairy/Effect	Light	8	2900	1800			You can Normal Summon this card by Tributing 1 monster. If you Normal Summon it this way, it is sent to the Graveyard during the End Phase. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points.
Majestic Mech - Senku	DR04	MajesticMechSenku	Fairy/Effect	Light	4	1000	500			If this card attacks your opponent's Life Points directly, draw 1 card from your Deck. This card is sent to the Graveyard during the End Phase of the turn it was Normal Summoned, Flip Summoned or Special Summoned.
Malice Ascendant	DR04	MaliceAscendant	Zombie/Effect	Dark	4	700	1000			While this card is face-up on the field, during your opponent's Standby Phase, send a number of cards from the top of your opponent's Deck to the Graveyard equal to the number of "Malice Ascendant"(s) in your Graveyard.
Miraculous Descent	DR04	MiraculousDescent	Continuous Trap							Select 1 of your Fairy-Type monsters that is removed from play and Special Summon it. When this card is removed from the field, destroy that monster. When the monster is destroyed, destroy this card.
Next to be Lost	DR04	NexttobeLost	Normal Trap							Select 1 face-up monster on your side of the field. Send 1 card from your Deck to the Graveyard with the same name as the selected card.
Option Hunter	DR04	OptionHunter	Normal Trap							Activate only when a monster on your side of the field is destroyed by battle and sent to the Graveyard. Gain Life Points by the original ATK of the destroyed monster.
Oxygeddon	DR04	Oxygeddon	Dinosaur/Effect	Wind	4	1800	800			When this card is destroyed by battle with a Pyro-Type monster and sent to the Graveyard, inflict 800 damage to both players.
Parasitic Ticky	DR04	ParasiticTicky	Insect/Effect	Earth	1	?	?			The ATK and DEF of this card are equal to the number of Tokens on the field x 500 points.
Phantasmal Martyrs	DR04	PhantasmalMartyrs	Normal Spell							Activate only while you have 2 or more cards in your hand, and have either "Uria, Lord of Searing Flames" or "Hamon, Lord of Striking Thunder" face-up on your side of the field. By sending your entire hand to the Graveyard, Special Summon 3 "Phantasmal Martyr Tokens" (Fiend-Type/DARK/Level 1/ATK 0/DEF 0) in Attack Position on your side of the field.
Power Capsule	DR04	PowerCapsule	Normal Spell							Select 1 face-up "Victory Viper XX03" on your side of the field to activate this card. Select 1 effect of "Victory Viper XX03", and apply the effect as this card's effect.
Prepare to Strike Back	DR04	PreparetoStrikeBack	Continuous Trap							Each time your opponent declares an attack on a face-up Defense Position monster, toss a coin and call it. If you call it right, change the targeted face-up Defense Position monster to Attack Position. If you call it wrong, the controller of this card takes damage equal to the difference between the ATK of the attacking monster and the DEF of the attacked monster.
Princess Curran	DR04	PrincessCurran	Spellcaster/Effect	Dark	4	2000	0			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by the effect of "Trial of the Princesses". During your Standby Phase, inflict 600 damage to your opponent for each monster on your opponent's side of the field.
Princess Pikeru	DR04	PrincessPikeru	Spellcaster/Effect	Light	4	2000	0			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by the effect of "Trial of the Princesses". During your Standby Phase, Gain 800 Life Points for each monster on your side of the field.
Raging Eria	DR04	RagingEria	Spellcaster/Effect	Water	4	800	1500			Once per turn, by Tributing 1 WATER monster on your side of the field (except this card), Special Summon 1 WATER monster from your hand. The monster Special Summoned by this effect is destroyed if "Raging Eria" is removed from your side of the field.
Rapid-Fire Magician	DR04	RapidFireMagician	Spellcaster/Effect	Dark	4	1600	1200			While this card is face-up on the field, inflict 400 damage to your opponent each time you activate 1 Normal Spell Card.
Reborn Zombie	DR04	RebornZombie	Zombie/Effect	Dark	4	1000	1600			While you have no cards in your hand, this card is not destroyed by battle while in Attack Position. (Damage calculation is applied normally.)
Roll Out	DR04	RollOut	Normal Trap							Select 1 Union Monster in your Graveyard and equip it to an appropriate monster on your side of the field.
Royal Knight	DR04	RoyalKnight	Fairy/Effect	Light	3	1300	800			When this card destroys a monster as a result of battle and sends it to the Graveyard, gain Life Points by the DEF of the destroyed monster.
Ruin, Queen of Oblivion	DR04	RuinQueenofOblivion	Fairy/Ritual/Effect	Light	8	2300	2000			This card can only be Ritual Summoned with the Ritual Spell Card, "End of the World". If this card destroys your opponent's monster as a result of battle, it can attack once again in a row.
Sand Moth	DR04	SandMoth	Rock/Effect	Earth	4	1000	2000			When this face-down Defense Position card is destroyed and sent to the Graveyard, except as a result of battle, switch the original ATK and DEF of this card, and Special Summon it to your side of the field.
Scarr, Scout of Dark World	DR04	ScarrScoutofDarkWorld	Fiend/Effect	Dark	2	500	500			When this card is destroyed by battle and sent to the Graveyard, add 1 Level 4 or lower monster that includes "Dark World" in its card name from your Deck to your hand.
Searchlightman	DR04	Searchlightman	Machine/Effect	Light	3	1000	1000			FLIP: Your opponent cannot Set (or flip face-down) any cards for the rest of this turn.
Shattered Axe	DR04	ShatteredAxe	Continuous Trap							Select 1 face-up monster on the field. While this card is on the field, decrease the ATK of that monster by 500 points during each of your Standby Phases. When the monster is destroyed, destroy this card.
Silent Insect	DR04	SilentInsect	Insect/Effect	Earth	2	200	300			This card is changed to Defense Position when it is Normal Summoned or Flip Summoned. While this card is face-up on the field, negate the effects of all Continuous Spell Cards and Continuous Trap Cards.
Sillva, Warlord of Dark World	DR04	SillvaWarlordofDarkWorld	Fiend/Effect	Dark	5	2300	1400			If this card is discarded from the hand to the Graveyard by a card effect, Special Summon it. If this card is discarded from the hand to the Graveyard by your opponent's card effect, your opponent selects 2 cards in their hand and returns them to the bottom of their Deck in any order.
Simultaneous Loss	DR04	SimultaneousLoss	Normal Trap							Each player sends the top card from their Deck to the Graveyard.
Steam Gyroid	DR04	SteamGyroid	Machine/Fusion	Earth	6	2200	1800			Gyroid + "Steamroid"
Storming Wynn	DR04	StormingWynn	Spellcaster/Effect	Wind	4	800	1500			Once per turn, by Tributing 1 WIND monster on your side of the field (except this card), Special Summon 1 WIND monster from your hand. The monster Special Summoned by this effect is destroyed if "Storming Wynn" is removed from your side of the field.
Super Junior Confrontation	DR04	SuperJuniorConfrontation	Normal Trap							Activate only when your opponent's monster declares an attack. Negate the battle, and 1 monster with the lowest ATK in face-up Attack Position on your opponent's side of the field battles against 1 monster with the lowest DEF in face-up Defense Position on your side of the field. After that battle ends, end the Battle Phase.
Swift Birdman Joe	DR04	SwiftBirdmanJoe	Winged Beast/Effect	Wind	6	2300	1400			If you Tribute Summon this card by Tributing a WIND monster, return all Spell and Trap Cards on the field to the owners' hands.
Symbol of Heritage	DR04	SymbolofHeritage	Equip Spell							Activate only while there are 3 monster cards with the same name in your Graveyard. Select 1 of those monsters, Special Summon it to your side of the field, and equip it with this card. When this card is destroyed, destroy the equipped monster.
Tenkabito Shien	DR04	TenkabitoShien	Pyro/Effect	Fire	4	1500	1000			This card is unaffected by the effects of Trap Cards.
The Forces of Darkness	DR04	TheForcesofDarkness	Normal Trap							Return 2 monsters from your Graveyard to your hand that include "Dark World" in their card names.
