Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Spell Calling	POTD	SpellCalling	Normal Spell							When this face-down card is destroyed and sent to the Graveyard by the effect of a Spell or Trap Card controlled by your opponent, select 1 Quick-Play Spell Card from your Deck and Set it after showing it to your opponent.
Submarineroid	POTD	Submarineroid	Machine/Effect	Water	4	800	1800			This card can attack your opponent directly. When it does, any Battle Damage this card inflicts to your opponent becomes the original ATK of this card. You can change this card to Defense Position at the end of the Damage Step.
Super Vehicroid Jumbo Drill	POTD	SuperVehicroidJumboDrill	Machine/Fusion/Effect	Earth	8	3000	2000			Steamroid + "Drillroid" + "Submarineroid" A Fusion Summon of this card can only be conducted with the above Fusion Material Monsters. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent.
Supercharge	POTD	Supercharge	Normal Trap							Activate only when your opponent declares an attack while the only monsters you control are Machine-Type "roid" monster(s). Draw 2 cards.
Synthetic Seraphim	POTD	SyntheticSeraphim	Continuous Trap							Each time a Counter Trap Card is activated, Special Summon 1 "Synthetic Seraphim Token" (Fairy-Type/LIGHT/Level 1/ATK 300/DEF 300).
The Paths of Destiny	POTD	ThePathsofDestiny	Normal Trap							Both players toss a coin once. If a player's result is Heads, they gain 2000 Life Points, and if their result is Tails, they take 2000 damage.
Ultimate Tyranno	POTD	UltimateTyranno	Dinosaur/Effect	Earth	8	3000	2200			If this card is in Attack Position at the beginning of your Battle Phase, first, you can and must attack all monsters on your opponent's side of the field once each with this card.
Vehicroid Connection Zone	POTD	VehicroidConnectionZone	Normal Spell							Send to the Graveyard, from your side of the field or your hand, Fusion Material Monsters that are listed on a "Vehicroid" Fusion Monster Card, and Special Summon that Fusion Monster from your Extra Deck. (This Special Summon is treated as a Fusion Summon.) The Fusion Monster Special Summoned by this card cannot be destroyed by the effects of Spells, Traps, and Effect Monsters, and its effects cannot be negated.
Wonder Garage	POTD	WonderGarage	Normal Trap							When this face-down card is destroyed and sent to the Graveyard, you can Special Summon 1 Level 4 or lower Machine-Type "roid" monster from your hand.
Black Magic Ritual	PP01	BlackMagicRitual	Ritual Spell							This card is used to Ritual Summon "Magician of Black Chaos". You must also Tribute monsters from the field or your hand whose total Levels equal 8 or more.
Dark Magic Curtain	PP01	DarkMagicCurtain	Normal Spell							If you activate this card, you cannot Normal Summon, Flip Summon or Special Summon this turn. Pay half your Life Points to Special Summon 1 "Dark Magician" from your deck.
Gemini Imps	PP01	GeminiImps	Fiend/Effect	Dark	4	1000	1000			When a card controlled by your opponent is activated which would cause you to discard from your hand, by sending this card from your hand to the Graveyard, negate the activation and the effects of the card and destroy it. Then draw 1 card.
Javelin Beetle	PP01	JavelinBeetle	Insect/Ritual	Earth	8	2450	2550			This card can only be Ritual Summoned with the Ritual Spell Card "Javelin Beetle Pact".
Javelin Beetle Pact	PP01	JavelinBeetlePact	Ritual Spell							This card is used to Ritual Summon "Javelin Beetle". You must also Tribute monsters from the field or your hand whose total Levels equal 8 or more.
Legacy of Yata-Garasu	PP01	LegacyofYataGarasu	Normal Trap							Select and activate 1 of these effects: *Draw 1 card. *Activate only when a Spirit monster is face-up on your opponent's side of the field. Draw 2 cards.
Magician of Black Chaos	PP01	MagicianofBlackChaos	Spellcaster/Ritual	Dark	8	2800	2600			This card can only be Ritual Summoned with the Ritual Spell Card "Black Magic Ritual".
Marshmallon	PP01	Marshmallon	Fairy/Effect	Light	3	300	500		A1/T1	The controller of a monster that attacks this face-down card takes 1000 damage after damage calculation. This card cannot be destroyed by battle. (Damage calculation is applied normally.)
Marshmallon Glasses	PP01	MarshmallonGlasses	Continuous Spell							While this card and "Marshmallon" are face-up on your side of the field, your opponent cannont select a card other than "Marshmallon" as an attack target.
Metalmorph	PP01	Metalmorph	Continuous Trap							After activation, equip this card to a face-up monster. The equipped monster gains 300 ATK and DEF. When the equipped monster attacks it gains additional ATK, during damage calculation only, equal to half the ATK of the attack target.
Return Zombie	PP01	ReturnZombie	Zombie/Effect	Dark	4	1000	1600			During your Standby Phase, if this card is in your Graveyard and you have no cards in your hand, you can pay 500 Life Points to add this card to your hand.
Shield Crush	PP01	ShieldCrush	Normal Spell							Select 1 Defense Position monster on the field and destroy it.
Zera Ritual	PP01	ZeraRitual	Ritual Spell							This card is used to Ritual Summon "Zera the Mant". You must also Tribute monsters from the field or your hand whose total Levels equal 8 or more.
Zera the Mant	PP01	ZeratheMant	Fiend/Ritual	Dark	8	2800	2300			This card can only be Ritual Summoned with the Ritual Spell Card "Zera Ritual".
Athena	PP02	Athena	Fairy/Effect	Light	7	2600	800			Each time a Fairy-Type monster is Summoned, inflict 600 damage to your opponent. Once per turn, you can send 1 Fairy-Type monster you control, except "Athena", to the Graveyard to Special Summon 1 Fairy-Type monster from your Graveyard, except "Athena".
Carrierroid	PP02	Carrierroid	Machine/Effect	Water	4	1000	800			When an opponent activates a card effect that targets and destroys a Spell or Trap Card(s) you control, you can discard 1 card to negate its activation and destroy the card.
Evil Dragon Ananta	PP02	EvilDragonAnanta	Reptile/Effect	Dark	8	?	?			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play all Reptile-Type monsters from your side of the field and Graveyard. This card's ATK and DEF are each equal to the number of monsters you removed x 600. During each of your End Phases, destroy 1 card on the field.
Hecatrice	PP02	Hecatrice	Fairy/Effect	Light	4	1500	1100			You can discard this card to the Graveyard to add 1 "Valhalla, Hall of the Fallen" from your Deck to your hand.
Sengenjin	PP02	Sengenjin	Beast-Warrior	Earth	8	2750	2500			An unstoppable savage that carries millennium items.
Super War-Lion	PP02	SuperWarLion	Beast/Ritual	Earth	7	2300	2100			This card can only be Ritual Summoned with the Ritual Spell Card, "War-Lion Ritual".
Valhalla, Hall of the Fallen	PP02	ValhallaHalloftheFallen	Continuous Spell							Once per turn, if you control no monsters, you can Special Summon 1 Fairy-Type monster from your hand.
War-Lion Ritual	PP02	WarLionRitual	Ritual Spell							This card is used to Ritual Summon "Super War-Lion". You must also Tribute monsters from the field or your hand whose total Levels equal 7 or more.
7 Completed	PSV	7Completed	Equip Spell							A Machine-Type monster equipped with this card increases either its ATK or DEF by 700 points. You cannot change your choice as long as this card remains face-up on the field.
Appropriate	PSV	Appropriate	Continuous Trap							You can activate this card when your opponent draws a card outside of his/her Draw Phase. After that, each time your opponent draws cards outside of his/her Draw Phase, you draw 2 cards.
Armored Glass	PSV	ArmoredGlass	Normal Trap							You can only activate this card when a monster is equpped with an Equip Card. Negate the effects of all Equip Cards on the field during the turn this card is activated.
Beast Of Talwar	PSV	BeastOfTalwar	Fiend	Dark	6	2400	2150			Only the master of the sword among fiend-type monsters is permitted to hold the Talwar.
Bite Shoes	PSV	BiteShoes	Fiend/Effect	Dark	2	500	300			FLIP: Change the battle position of 1 face-up monster on the field.
Cyber Falcon	PSV	CyberFalcon	Machine	Wind	4	1400	1200			A jet-powered hawk that travels at the speed of sound.
Dark Bat	PSV	DarkBat	Winged Beast	Wind	3	1000	1000			Bats from the Netherworld that use their hyper senses to detect their enemies.
Darkfire Soldier #2	PSV	DarkfireSoldier2	Pyro	Fire	4	1700	1100			A warrior who gained immeasurable power from the heart of a volcano.
Dokuroyaiba	PSV	Dokuroyaiba	Fiend	Fire	3	1000	400			A boomerang with brains that will pursue a target to the ends of Earth.
Driving Snow	PSV	DrivingSnow	Normal Trap							You can activate this when 1 or more of your Trap cards are destroyed and sent from the Field to the graveyard by a card effect your opponent controls. Destroy 1 Spell or Trap card on the Field.
Earthshaker	PSV	Earthshaker	Normal Trap							Select 2 monster card attributes. Your opponent then selects 1 monster of the 2 Attributes and destroys all face-up monsters with that same Attribute on the Field.
Flame Champion	PSV	FlameChampion	Pyro	Fire	5	1900	1300			A warrior protected by a flaming shield that nullifies any attack.
Flying Kamakiri #2	PSV	FlyingKamakiri2	Insect	Wind	4	1500	800			A flying mantis that feeds primarily on insects.
Girochin Kuwagata	PSV	GirochinKuwagata	Insect	Wind	4	1700	1000			Despite its small size, this monster has powerful jaws that can rip metal to shreds.
Gust	PSV	Gust	Normal Trap							You can activate this card when 1 or more of your Spell cards are destroyed and sent from the Field to the graveyard by a card effect your opponent controls. Destroy 1 Spell or Trap card on the Field.
Insect Imitation	PSV	InsectImitation	Normal Spell							Tribute 1 monster on your side of the Field. Select 1 Insect-Type monster from your Deck that is 1 Level higher than the Tribute monster and Special Summon it on the Field in face-up Attack Position or face-down Defense Position. The Deck is then shuffled.
Inspection	PSV	Inspection	Continuous Spell							During your opponent's Standby Phase, you can randomly select 1 card in your opponent's hand and look at it at the cost of 500 Life Points.
Invitation To A Dark Sleep	PSV	InvitationToADarkSleep	Spellcaster/Effect	Dark	5	1500	1800			When this monster is summoned (excluding Special Summon) select 1 of your opponent's monsters. As long as this card remains face-up on the Field, the selected monster cannot attack.
Light Of Intervention	PSV	LightOfIntervention	Continuous Trap							Monster Cards cannot be Set face-down. Monsters Set in Defense Position are Normal Summoned in face-up Defense Position.
Major Riot	PSV	MajorRiot	Normal Trap							You can activate this card when 1 or more of your monsters are returned from the Field to your hand. Return all Monster Cards on the Field to your respective hands. Both you and your opponent can then Special Summon from your respective hands the same number of Monster Cards on the Field in face-down Defense Position.
Metal Detector	PSV	MetalDetector	Normal Trap							You can activate this card when a Continuous Trap card is activated. Negate all Continuous Traps during the turn this card is activated.
Michizure	PSV	Michizure	Normal Trap							You can activate this card when a monster is sent from the field to your Graveyard. Destroy 1 monster on the field.
Monster Recovery	PSV	MonsterRecovery	Quick-Play Spell							Unite 1 of your own monsters on your side of the field and your hand with your Deck and then shuffle it. Draw the same number of cards that were in your hand from the Deck. (You cannot activate this card if you have your opponent's card in your hand.)
Mr. Volcano	PSV	MrVolcano	Pyro	Fire	5	2100	1300			This seemingly mild-mannered creature has an extremely volatile temper.
Mystic Probe	PSV	MysticProbe	Normal Trap							You can activate this card when a Continous Spell Card is activated. Negate all Continous Spell Cards during the turn this card is activated.
Oni Tank T-34	PSV	OniTankT34	Machine	Earth	4	1400	1700			An armored tank possessed by a fiend that will pursue enemies until they're crushed.
Overdrive	PSV	Overdrive	Machine	Earth	4	1600	1500			An all terrain armored vehicle armed with a heavy-duty machine gun.
Rain Of Mercy	PSV	RainOfMercy	Normal Spell							Increase the Life Points of both players by 1000 points.
Red-Moon Baby	PSV	RedMoonBaby	Zombie/Effect	Dark	3	700	1000			You can Special Summon to your side of the field a monster destroyed and sent to the Graveyard as a result of battle by this card at the end of the Battle Phase.
Science Soldier	PSV	ScienceSoldier	Warrior	Dark	3	800	800			Soldiers equipped with state-of-the-art weaponry to face unknown creatures.
